accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.8571428571428571,0.5,1.0,0.6666666666666666,0.588235294117647,0.6454972243679028,0.9166666666666667,1.0,1.0,0.6121234407914536,0.35,0.2857142857142857,0.14285714285714285,0,fold_threshold_clipped,30,S32,7
0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.6121234407914536,0.3132838875055313,0.5714285714285714,0.14285714285714285,0,subject_median_unsup,30,S32,7
0.5714285714285714,0.25,1.0,0.4,0.2222222222222221,0.3535533905932738,0.75,1.0,1.0,0.6121234407914536,0.3132838875055313,0.5714285714285714,0.14285714285714285,0,subject_prior_quantile_unsup,30,S32,7
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5014274702717861,0.5,0.3333333333333333,0.5,0,fixed_0p50,13,S15,6
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5014274702717861,0.36,0.3333333333333333,0.5,0,fold_val_threshold,13,S15,6
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5014274702717861,0.402,0.3333333333333333,0.5,0,fold_threshold_shrink,13,S15,6
0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666667,0.7071067811865476,0.8333333333333333,1.0,1.0,0.5014274702717861,0.36,0.3333333333333333,0.5,0,fold_threshold_clipped,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5014274702717861,0.30538740903139117,0.5,0.5,0,subject_median_unsup,13,S15,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5014274702717861,0.30538740903139117,0.5,0.5,0,subject_prior_quantile_unsup,13,S15,6
0.7142857142857143,1.0,0.6,0.75,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.47924360483884804,0.5,0.42857142857142855,0.7142857142857143,0,fixed_0p50,15,S17,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47924360483884804,0.14,0.7142857142857143,0.7142857142857143,0,fold_val_threshold,15,S17,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47924360483884804,0.24800000000000003,0.7142857142857143,0.7142857142857143,0,fold_threshold_shrink,15,S17,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47924360483884804,0.35,0.7142857142857143,0.7142857142857143,0,fold_threshold_clipped,15,S17,7
0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.47924360483884804,0.4020320400595665,0.5714285714285714,0.7142857142857143,0,subject_median_unsup,15,S17,7
0.8571428571428571,1.0,0.8,0.8888888888888888,0.6956521739130435,0.7302967433402214,0.9,1.0,1.0,0.47924360483884804,0.4020320400595665,0.5714285714285714,0.7142857142857143,0,subject_prior_quantile_unsup,15,S17,7
0.7857142857142857,0.75,0.8571428571428571,0.8,0.5714285714285714,0.5773502691896257,0.7857142857142857,0.9591836734693877,0.9682539682539681,0.41023751199245456,0.5,0.5714285714285714,0.5,0,fixed_0p50,16,S18,14
