accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.75,0.5,1.0,0.6666666666666666,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.6430584525689482,0.28254266679286955,0.5,0.25,0,subject_median_unsup,35,S37,8
0.75,0.5,1.0,0.6666666666666666,0.5,0.5773502691896258,0.8333333333333333,1.0,1.0,0.6430584525689482,0.28254266679286955,0.5,0.25,0,subject_prior_quantile_unsup,35,S37,8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,0.5,0.5,0.5,0,fixed_0p50,36,S38,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,0.49,0.5,0.5,0,fold_val_threshold,36,S38,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,0.493,0.5,0.5,0,fold_threshold_shrink,36,S38,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,0.49,0.5,0.5,0,fold_threshold_clipped,36,S38,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,0.5037750631570816,0.5,0.5,0,subject_median_unsup,36,S38,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185222075879574,0.5037750631570816,0.5,0.5,0,subject_prior_quantile_unsup,36,S38,10
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.5,0.8,0.7333333333333333,0,fixed_0p50,1,S01,15
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.47,0.8,0.7333333333333333,0,fold_val_threshold,1,S01,15
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.479,0.8,0.7333333333333333,0,fold_threshold_shrink,1,S01,15
0.9333333333333333,0.9166666666666666,1.0,0.9565217391304348,0.8148148148148149,0.82915619758885,0.875,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.47,0.8,0.7333333333333333,0,fold_threshold_clipped,1,S01,15
0.6666666666666666,0.875,0.6363636363636364,0.7368421052631579,0.3119266055045873,0.3424747597107866,0.6931818181818181,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.616448974609375,0.5333333333333333,0.7333333333333333,0,subject_median_unsup,1,S01,15
0.6666666666666666,0.875,0.6363636363636364,0.7368421052631579,0.3119266055045873,0.3424747597107866,0.6931818181818181,0.8409090909090909,0.9254656959202414,0.36062229653199507,0.616448974609375,0.5333333333333333,0.7333333333333333,0,subject_prior_quantile_unsup,1,S01,15
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.2781860487801688,0.5,0.5714285714285714,0.2857142857142857,0,fixed_0p50,2,S02,7
0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,1.0,1.0,0.2781860487801688,0.39,0.8571428571428571,0.2857142857142857,0,fold_val_threshold,2,S02,7
0.5714285714285714,0.4,1.0,0.5714285714285714,0.27586206896551735,0.4,0.7,1.0,1.0,0.2781860487801688,0.423,0.7142857142857143,0.2857142857142857,0,fold_threshold_shrink,2,S02,7
0.42857142857142855,0.3333333333333333,1.0,0.5,0.125,0.2581988897471611,0.6,1.0,1.0,0.2781860487801688,0.39,0.8571428571428571,0.2857142857142857,0,fold_threshold_clipped,2,S02,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.2781860487801688,0.5272733926773071,0.5714285714285714,0.2857142857142857,0,subject_median_unsup,2,S02,7
0.7142857142857143,0.5,1.0,0.6666666666666666,0.46153846153846156,0.5477225575051661,0.8,1.0,1.0,0.2781860487801688,0.5272733926773071,0.5714285714285714,0.2857142857142857,0,subject_prior_quantile_unsup,2,S02,7
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5172235687573751,0.5,0.0,0.16666666666666666,1,fixed_0p50,3,S03,6
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5172235687573751,0.48,0.0,0.16666666666666666,1,fold_val_threshold,3,S03,6
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5172235687573751,0.486,0.0,0.16666666666666666,1,fold_threshold_shrink,3,S03,6
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.5172235687573751,0.48,0.0,0.16666666666666666,1,fold_threshold_clipped,3,S03,6
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,0.8,0.5,0.5172235687573751,0.31285475194454193,0.5,0.16666666666666666,0,subject_median_unsup,3,S03,6
0.6666666666666666,0.3333333333333333,1.0,0.5,0.33333333333333337,0.4472135954999579,0.8,0.8,0.5,0.5172235687573751,0.31285475194454193,0.5,0.16666666666666666,0,subject_prior_quantile_unsup,3,S03,6
